           5     0.263458   0.00201668
        5.05     0.417969   0.00269104
         5.1      0.53394   0.00316413
        5.15     0.597637   0.00341698
         5.2     0.592485    0.0033971
        5.25     0.523673   0.00312438
         5.3     0.413205   0.00267283
        5.35     0.285763   0.00212034
         5.4     0.173523   0.00157852
        5.45    0.0931391   0.00111607
         5.5    0.0518203  0.000816569
        5.55    0.0364782  0.000680194
         5.6    0.0440851  0.000750668
        5.65    0.0674021  0.000938553
         5.7    0.0997454   0.00115881
        5.75       0.1371   0.00138149
         5.8     0.170822   0.00156496
        5.85     0.201809   0.00172317
         5.9     0.217374    0.0017999
        5.95     0.206896   0.00174789
           6     0.181599   0.00162005
        6.05     0.132549   0.00135473
         6.1    0.0857311   0.00106664
        6.15    0.0464991  0.000771248
         6.2    0.0230009  0.000536256
        6.25    0.0186194  0.000481371
         6.3    0.0319539  0.000634651
        6.35    0.0522178  0.000819033
         6.4    0.0746105  0.000988666
        6.45    0.0932417   0.00111363
         6.5     0.103549   0.00117848
        6.55     0.105367   0.00118973
         6.6    0.0985559   0.00114719
        6.65    0.0907776   0.00109702
         6.7     0.076149  0.000997942
        6.75    0.0587764  0.000869505
         6.8    0.0405366  0.000715918
        6.85    0.0259325  0.000568467
         6.9     0.015933  0.000443366
        6.95     0.014387  0.000420933
           7    0.0160909  0.000445424
