         0.2     0.679375   0.00363107
        0.25     0.495759   0.00292724
         0.3      0.37731   0.00245052
        0.35     0.351192   0.00234205
         0.4     0.326239    0.0022365
        0.45     0.284487   0.00205557
         0.5     0.221915   0.00177103
        0.55     0.167454   0.00150416
         0.6     0.123174   0.00126541
        0.65    0.0899199   0.00106512
         0.7    0.0679303  0.000916488
        0.75     0.049835  0.000778411
         0.8     0.041406  0.000706799
        0.85    0.0360901  0.000658306
         0.9    0.0326799  0.000625484
        0.95    0.0326553  0.000625339
           1    0.0324216   0.00062312
