           7     0.159007   0.00149171
        7.05     0.219281   0.00179653
         7.1     0.299931   0.00216947
        7.15       0.3781   0.00250813
         7.2      0.42282   0.00269486
        7.25     0.443622   0.00278099
         7.3     0.430066   0.00272576
        7.35     0.375947   0.00249985
         7.4     0.304551   0.00219089
        7.45     0.228341   0.00184082
         7.5     0.160357   0.00149945
        7.55     0.113275   0.00123445
         7.6    0.0909695   0.00109498
        7.65    0.0938614   0.00111374
         7.7     0.113977   0.00123846
        7.75     0.137804   0.00137629
         7.8      0.16783   0.00153879
        7.85     0.192661    0.0016662
         7.9     0.209685   0.00175062
        7.95     0.216043   0.00178194
           8     0.204982   0.00172815
        8.05     0.187096    0.0016392
         8.1     0.159271    0.0014948
        8.15     0.124787   0.00130364
         8.2     0.092056   0.00110327
        8.25    0.0657697  0.000921335
         8.3    0.0527737  0.000820336
        8.35    0.0501029  0.000798245
         8.4    0.0574504   0.00085764
        8.45    0.0689997  0.000944928
         8.5    0.0855092      0.00106
        8.55    0.0979353   0.00114077
         8.6     0.102202   0.00116752
        8.65    0.0996176   0.00115127
         8.7    0.0952358    0.0011232
        8.75    0.0838625   0.00104849
         8.8    0.0710131  0.000959053
        8.85     0.060267  0.000879108
         8.9    0.0486295  0.000785217
        8.95    0.0390239  0.000700234
           9    0.0325899  0.000637804
        9.05    0.0315975  0.000627705
         9.1     0.031253   0.00062423
        9.15    0.0356823  0.000668357
         9.2    0.0398182  0.000707348
        9.25     0.042689  0.000733471
         9.3    0.0464382  0.000766497
        9.35    0.0480014    0.0007799
         9.4    0.0467031  0.000768768
        9.45    0.0429962   0.00073636
         9.5    0.0416813  0.000724582
        9.55    0.0353092  0.000664862
         9.6    0.0308427  0.000620002
        9.65    0.0271143   0.00058022
         9.7    0.0242812  0.000548263
        9.75    0.0245013  0.000550696
         9.8    0.0244076  0.000549514
        9.85    0.0242554  0.000547674
         9.9    0.0271673  0.000580336
        9.95    0.0290637  0.000600694
          10    0.0307574  0.000618382
