          10    0.0303536  0.000610504
       10.05    0.0307551  0.000614612
        10.1    0.0313222  0.000620375
       10.15    0.0295074  0.000601565
        10.2     0.027225  0.000577115
       10.25    0.0256664  0.000559813
        10.3    0.0234913  0.000534904
       10.35      0.02064  0.000500607
        10.4    0.0200364  0.000493125
       10.45    0.0195987  0.000487636
        10.5    0.0187146  0.000476258
       10.55    0.0200604  0.000493429
        10.6    0.0203052  0.000496428
       10.65     0.021559  0.000511753
        10.7     0.021485  0.000510826
       10.75    0.0228099  0.000526604
        10.8    0.0217177  0.000513582
       10.85    0.0216358  0.000512607
        10.9    0.0198312  0.000490359
       10.95    0.0186821  0.000475727
          11    0.0172354  0.000456666
       11.05    0.0158889  0.000438304
        11.1    0.0147281   0.00042183
       11.15    0.0148299  0.000423399
        11.2    0.0145454   0.00041928
       11.25    0.0150947  0.000427256
        11.3    0.0159903  0.000439971
       11.35    0.0153707  0.000431232
        11.4    0.0154323  0.000432136
       11.45    0.0154088  0.000431808
        11.5     0.015123  0.000427726
       11.55    0.0152812  0.000430037
        11.6    0.0141757  0.000414009
       11.65    0.0140111    0.0004116
        11.7    0.0140405  0.000412118
       11.75    0.0133992  0.000402512
        11.8    0.0129179  0.000395243
       11.85    0.0126829  0.000391644
        11.9    0.0126756  0.000391604
       11.95    0.0128472  0.000394344
          12    0.0128665  0.000394758
       12.05    0.0126643   0.00039162
        12.1    0.0134434  0.000403668
       12.15    0.0123542  0.000386752
        12.2    0.0123297  0.000386354
       12.25    0.0127348  0.000392704
        12.3    0.0125562  0.000389918
       12.35    0.0123268  0.000386261
        12.4    0.0116784  0.000375799
       12.45    0.0114454  0.000371893
        12.5    0.0122215  0.000384436
       12.55    0.0111962  0.000367806
        12.6    0.0116126  0.000374632
       12.65    0.0112292  0.000368308
        12.7    0.0110394   0.00036517
       12.75    0.0108896  0.000362747
        12.8    0.0108802  0.000362633
       12.85    0.0105392   0.00035694
        12.9    0.0106282  0.000358551
       12.95    0.0107547  0.000360815
          13    0.0111184  0.000367004
       13.05    0.0115302  0.000373886
        13.1    0.0102287   0.00035201
       13.15    0.0101967  0.000351524
        13.2    0.0105086  0.000356915
       13.25    0.0101168  0.000350198
        13.3    0.0105918  0.000358528
       13.35     0.010304  0.000353579
        13.4    0.0105369  0.000357677
       13.45    0.0103087  0.000353741
        13.5   0.00964808  0.000342112
       13.55   0.00991396  0.000346866
        13.6   0.00967211  0.000342542
       13.65    0.0101055  0.000350222
        13.7    0.0102021  0.000351917
       13.75   0.00926237  0.000335118
        13.8   0.00988719  0.000346345
       13.85    0.0100303  0.000348848
        13.9    0.0100203  0.000348709
       13.95   0.00927461  0.000335345
          14   0.00894873   0.00032932
       14.05    0.0096453  0.000342013
        14.1   0.00966851  0.000342414
       14.15   0.00935702  0.000336815
        14.2   0.00920054  0.000333955
       14.25   0.00978709    0.0003445
        14.3    0.0092557  0.000334875
       14.35   0.00943849  0.000338245
        14.4   0.00966781  0.000342389
       14.45   0.00892385  0.000328842
        14.5    0.0093714  0.000337118
       14.55   0.00947873  0.000339047
        14.6    0.0087967  0.000326562
       14.65   0.00853273  0.000321591
        14.7    0.0094343  0.000338309
       14.75   0.00932883  0.000336444
        14.8   0.00868248  0.000324528
       14.85   0.00844217  0.000319971
        14.9   0.00850741  0.000321312
       14.95   0.00881047  0.000327076
          15   0.00818656  0.000315223
